id,category,role,cad_layer,aci,section,segment,scheme,start_x,start_y,start_z,end_x,end_y,end_z,length
column_0031,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z4,alternating-x,36000.0,2875.0,7871.426149,36000.0,2875.0,11807.139224,3935.713075
column_0032,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z4,alternating-x,36000.0,2875.0,11807.139224,36000.0,2875.0,15742.852298,3935.713075
deck_cross_beam_0004,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:Z4,double-side-cantilever,36000.0,-2200.0,15742.852298,36000.0,2700.0,15742.852298,4900.0
transverse_column_brace_0007,transverse_column_brace,横向柱间支撑,ZJ8_TRANSVERSE_BRACE,1,L90x90,P1_0_39000:Z4,alternating-x,36000.0,-2875.0,0.0,36000.0,2875.0,15742.852298,16760.06857
transverse_column_brace_0008,transverse_column_brace,横向柱间支撑,ZJ8_TRANSVERSE_BRACE,1,L90x90,P1_0_39000:Z4,alternating-x,36000.0,2875.0,0.0,36000.0,-2875.0,15742.852298,16760.06857
column_0033,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z5,alternating-x,39000.0,-2875.0,0.0,39000.0,-2875.0,3909.522497,3909.522497
column_0034,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z5,alternating-x,39000.0,-2875.0,3909.522497,39000.0,-2875.0,7819.044995,3909.522497
column_0035,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z5,alternating-x,39000.0,-2875.0,7819.044995,39000.0,-2875.0,11728.567492,3909.522497
column_0036,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z5,alternating-x,39000.0,-2875.0,11728.567492,39000.0,-2875.0,15638.08999,3909.522497
column_0037,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z5,alternating-x,39000.0,2875.0,0.0,39000.0,2875.0,3909.522497,3909.522497
column_0038,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z5,alternating-x,39000.0,2875.0,3909.522497,39000.0,2875.0,7819.044995,3909.522497
column_0039,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z5,alternating-x,39000.0,2875.0,7819.044995,39000.0,2875.0,11728.567492,3909.522497
column_0040,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z5,alternating-x,39000.0,2875.0,11728.567492,39000.0,2875.0,15638.08999,3909.522497
deck_cross_beam_0005,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:Z5,double-side-cantilever,39000.0,-2200.0,15638.08999,39000.0,2700.0,15638.08999,4900.0
transverse_column_brace_0009,transverse_column_brace,横向柱间支撑,ZJ8_TRANSVERSE_BRACE,1,L90x90,P1_0_39000:Z5,alternating-x,39000.0,-2875.0,0.0,39000.0,2875.0,15638.08999,16661.70335
transverse_column_brace_0010,transverse_column_brace,横向柱间支撑,ZJ8_TRANSVERSE_BRACE,1,L90x90,P1_0_39000:Z5,alternating-x,39000.0,2875.0,0.0,39000.0,-2875.0,15638.08999,16661.70335
cantilever_edge_beam_0001,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,START_CANTILEVER,double-side-cantilever,-1400.0,-2200.0,17048.889077,0.0,-2200.0,17000.0,1400.853362
cantilever_edge_beam_0002,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,START_CANTILEVER,double-side-cantilever,-1400.0,2700.0,17048.889077,0.0,2700.0,17000.0,1400.853362
deck_main_beam_0001,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S1_0_12000,double-side-cantilever,0.0,-2875.0,17000.0,3000.0,-2875.0,16895.237692,3001.828633
deck_main_beam_0002,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S1_0_12000,double-side-cantilever,3000.0,-2875.0,16895.237692,6000.0,-2875.0,16790.475383,3001.828633
deck_main_beam_0003,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S1_0_12000,double-side-cantilever,6000.0,-2875.0,16790.475383,9000.0,-2875.0,16685.713075,3001.828633
deck_main_beam_0004,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S1_0_12000,double-side-cantilever,9000.0,-2875.0,16685.713075,12000.0,-2875.0,16580.950766,3001.828633
deck_main_beam_0005,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S1_0_12000,double-side-cantilever,0.0,2875.0,17000.0,3000.0,2875.0,16895.237692,3001.828633
deck_main_beam_0006,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S1_0_12000,double-side-cantilever,3000.0,2875.0,16895.237692,6000.0,2875.0,16790.475383,3001.828633
deck_main_beam_0007,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S1_0_12000,double-side-cantilever,6000.0,2875.0,16790.475383,9000.0,2875.0,16685.713075,3001.828633
deck_main_beam_0008,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S1_0_12000,double-side-cantilever,9000.0,2875.0,16685.713075,12000.0,2875.0,16580.950766,3001.828633
deck_cross_beam_0012,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:S1_0_12000,double-side-cantilever,3000.0,-2200.0,16895.237692,3000.0,2700.0,16895.237692,4900.0
deck_cross_beam_0013,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:S1_0_12000,double-side-cantilever,6000.0,-2200.0,16790.475383,6000.0,2700.0,16790.475383,4900.0
deck_cross_beam_0014,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:S1_0_12000,double-side-cantilever,9000.0,-2200.0,16685.713075,9000.0,2700.0,16685.713075,4900.0
deck_secondary_beam_0001,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,0.0,-1075.0,17000.0,3000.0,-1075.0,16895.237692,3001.828633
deck_secondary_beam_0002,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,3000.0,-1075.0,16895.237692,6000.0,-1075.0,16790.475383,3001.828633
deck_secondary_beam_0003,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,6000.0,-1075.0,16790.475383,9000.0,-1075.0,16685.713075,3001.828633
deck_secondary_beam_0004,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,9000.0,-1075.0,16685.713075,12000.0,-1075.0,16580.950766,3001.828633
deck_secondary_beam_0005,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,0.0,1075.0,17000.0,3000.0,1075.0,16895.237692,3001.828633
deck_secondary_beam_0006,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,3000.0,1075.0,16895.237692,6000.0,1075.0,16790.475383,3001.828633
deck_secondary_beam_0007,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,6000.0,1075.0,16790.475383,9000.0,1075.0,16685.713075,3001.828633
deck_secondary_beam_0008,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,9000.0,1075.0,16685.713075,12000.0,1075.0,16580.950766,3001.828633
cantilever_edge_beam_0003,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,0.0,-2200.0,17000.0,3000.0,-2200.0,16895.237692,3001.828633
cantilever_edge_beam_0004,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,3000.0,-2200.0,16895.237692,6000.0,-2200.0,16790.475383,3001.828633
cantilever_edge_beam_0005,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,6000.0,-2200.0,16790.475383,9000.0,-2200.0,16685.713075,3001.828633
cantilever_edge_beam_0006,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,9000.0,-2200.0,16685.713075,12000.0,-2200.0,16580.950766,3001.828633
cantilever_edge_beam_0007,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,0.0,2700.0,17000.0,3000.0,2700.0,16895.237692,3001.828633
cantilever_edge_beam_0008,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,3000.0,2700.0,16895.237692,6000.0,2700.0,16790.475383,3001.828633
cantilever_edge_beam_0009,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,6000.0,2700.0,16790.475383,9000.0,2700.0,16685.713075,3001.828633
cantilever_edge_beam_0010,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S1_0_12000,double-side-cantilever,9000.0,2700.0,16685.713075,12000.0,2700.0,16580.950766,3001.828633
platform_brace_0001,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S1_0_12000,alternating-x,0.0,-2875.0,17000.0,3000.0,2875.0,16895.237692,6486.406952
platform_brace_0002,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S1_0_12000,alternating-x,3000.0,2875.0,16895.237692,6000.0,-2875.0,16790.475383,6486.406952
platform_brace_0003,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S1_0_12000,alternating-x,6000.0,-2875.0,16790.475383,9000.0,2875.0,16685.713075,6486.406952
platform_brace_0004,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S1_0_12000,alternating-x,9000.0,2875.0,16685.713075,12000.0,-2875.0,16580.950766,6486.406952
deck_main_beam_0009,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S2_12000_24000,double-side-cantilever,12000.0,-2875.0,16580.950766,15000.0,-2875.0,16476.188458,3001.828633
deck_main_beam_0010,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S2_12000_24000,double-side-cantilever,15000.0,-2875.0,16476.188458,18000.0,-2875.0,16371.426149,3001.828633
deck_main_beam_0011,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S2_12000_24000,double-side-cantilever,18000.0,-2875.0,16371.426149,21000.0,-2875.0,16266.663841,3001.828633
deck_main_beam_0012,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S2_12000_24000,double-side-cantilever,21000.0,-2875.0,16266.663841,24000.0,-2875.0,16161.901532,3001.828633
deck_main_beam_0013,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S2_12000_24000,double-side-cantilever,12000.0,2875.0,16580.950766,15000.0,2875.0,16476.188458,3001.828633
deck_main_beam_0014,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S2_12000_24000,double-side-cantilever,15000.0,2875.0,16476.188458,18000.0,2875.0,16371.426149,3001.828633
deck_main_beam_0015,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S2_12000_24000,double-side-cantilever,18000.0,2875.0,16371.426149,21000.0,2875.0,16266.663841,3001.828633
deck_main_beam_0016,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S2_12000_24000,double-side-cantilever,21000.0,2875.0,16266.663841,24000.0,2875.0,16161.901532,3001.828633
deck_cross_beam_0015,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:S2_12000_24000,double-side-cantilever,15000.0,-2200.0,16476.188458,15000.0,2700.0,16476.188458,4900.0
deck_cross_beam_0016,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:S2_12000_24000,double-side-cantilever,18000.0,-2200.0,16371.426149,18000.0,2700.0,16371.426149,4900.0
deck_cross_beam_0017,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:S2_12000_24000,double-side-cantilever,21000.0,-2200.0,16266.663841,21000.0,2700.0,16266.663841,4900.0
deck_secondary_beam_0009,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,12000.0,-1075.0,16580.950766,15000.0,-1075.0,16476.188458,3001.828633
deck_secondary_beam_0010,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,15000.0,-1075.0,16476.188458,18000.0,-1075.0,16371.426149,3001.828633
deck_secondary_beam_0011,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,18000.0,-1075.0,16371.426149,21000.0,-1075.0,16266.663841,3001.828633
deck_secondary_beam_0012,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,21000.0,-1075.0,16266.663841,24000.0,-1075.0,16161.901532,3001.828633
deck_secondary_beam_0013,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,12000.0,1075.0,16580.950766,15000.0,1075.0,16476.188458,3001.828633
deck_secondary_beam_0014,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,15000.0,1075.0,16476.188458,18000.0,1075.0,16371.426149,3001.828633
deck_secondary_beam_0015,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,18000.0,1075.0,16371.426149,21000.0,1075.0,16266.663841,3001.828633
deck_secondary_beam_0016,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,21000.0,1075.0,16266.663841,24000.0,1075.0,16161.901532,3001.828633
cantilever_edge_beam_0011,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,12000.0,-2200.0,16580.950766,15000.0,-2200.0,16476.188458,3001.828633
cantilever_edge_beam_0012,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,15000.0,-2200.0,16476.188458,18000.0,-2200.0,16371.426149,3001.828633
cantilever_edge_beam_0013,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,18000.0,-2200.0,16371.426149,21000.0,-2200.0,16266.663841,3001.828633
cantilever_edge_beam_0014,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,21000.0,-2200.0,16266.663841,24000.0,-2200.0,16161.901532,3001.828633
cantilever_edge_beam_0015,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,12000.0,2700.0,16580.950766,15000.0,2700.0,16476.188458,3001.828633
cantilever_edge_beam_0016,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,15000.0,2700.0,16476.188458,18000.0,2700.0,16371.426149,3001.828633
cantilever_edge_beam_0017,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,18000.0,2700.0,16371.426149,21000.0,2700.0,16266.663841,3001.828633
cantilever_edge_beam_0018,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_39000:S2_12000_24000,double-side-cantilever,21000.0,2700.0,16266.663841,24000.0,2700.0,16161.901532,3001.828633
platform_brace_0005,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S2_12000_24000,alternating-x,12000.0,-2875.0,16580.950766,15000.0,2875.0,16476.188458,6486.406952
platform_brace_0006,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S2_12000_24000,alternating-x,15000.0,2875.0,16476.188458,18000.0,-2875.0,16371.426149,6486.406952
platform_brace_0007,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S2_12000_24000,alternating-x,18000.0,-2875.0,16371.426149,21000.0,2875.0,16266.663841,6486.406952
platform_brace_0008,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_39000:S2_12000_24000,alternating-x,21000.0,2875.0,16266.663841,24000.0,-2875.0,16161.901532,6486.406952
deck_main_beam_0017,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S3_24000_36000,double-side-cantilever,24000.0,-2875.0,16161.901532,27000.0,-2875.0,16057.139224,3001.828633
deck_main_beam_0018,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S3_24000_36000,double-side-cantilever,27000.0,-2875.0,16057.139224,30000.0,-2875.0,15952.376915,3001.828633
deck_main_beam_0019,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S3_24000_36000,double-side-cantilever,30000.0,-2875.0,15952.376915,33000.0,-2875.0,15847.614607,3001.828633
deck_main_beam_0020,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S3_24000_36000,double-side-cantilever,33000.0,-2875.0,15847.614607,36000.0,-2875.0,15742.852298,3001.828633
deck_main_beam_0021,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S3_24000_36000,double-side-cantilever,24000.0,2875.0,16161.901532,27000.0,2875.0,16057.139224,3001.828633
deck_main_beam_0022,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S3_24000_36000,double-side-cantilever,27000.0,2875.0,16057.139224,30000.0,2875.0,15952.376915,3001.828633
deck_main_beam_0023,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S3_24000_36000,double-side-cantilever,30000.0,2875.0,15952.376915,33000.0,2875.0,15847.614607,3001.828633
deck_main_beam_0024,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P1_0_39000:S3_24000_36000,double-side-cantilever,33000.0,2875.0,15847.614607,36000.0,2875.0,15742.852298,3001.828633
deck_cross_beam_0018,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:S3_24000_36000,double-side-cantilever,27000.0,-2200.0,16057.139224,27000.0,2700.0,16057.139224,4900.0
deck_cross_beam_0019,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:S3_24000_36000,double-side-cantilever,30000.0,-2200.0,15952.376915,30000.0,2700.0,15952.376915,4900.0
deck_cross_beam_0020,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P1_0_39000:S3_24000_36000,double-side-cantilever,33000.0,-2200.0,15847.614607,33000.0,2700.0,15847.614607,4900.0
deck_secondary_beam_0017,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,24000.0,-1075.0,16161.901532,27000.0,-1075.0,16057.139224,3001.828633
deck_secondary_beam_0018,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P1_0_39000:S3_24000_36000,double-side-cantilever,27000.0,-1075.0,16057.139224,30000.0,-1075.0,15952.376915,3001.828633
