id,category,role,cad_layer,aci,section,segment,scheme,start_x,start_y,start_z,end_x,end_y,end_z,length
column_0064,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z8,alternating-x,74520.0,-2875.0,12778.077699,74520.0,-2875.0,17037.436932,4259.359233
column_0065,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z8,alternating-x,74520.0,-2875.0,17037.436932,74520.0,-2875.0,21296.796165,4259.359233
column_0066,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z8,alternating-x,74520.0,2875.0,0.0,74520.0,2875.0,4259.359233,4259.359233
column_0067,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z8,alternating-x,74520.0,2875.0,4259.359233,74520.0,2875.0,8518.718466,4259.359233
column_0068,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z8,alternating-x,74520.0,2875.0,8518.718466,74520.0,2875.0,12778.077699,4259.359233
column_0069,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z8,alternating-x,74520.0,2875.0,12778.077699,74520.0,2875.0,17037.436932,4259.359233
column_0070,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z8,alternating-x,74520.0,2875.0,17037.436932,74520.0,2875.0,21296.796165,4259.359233
deck_cross_beam_0008,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_40000_80000:Z8,double-side-cantilever,74520.0,-2200.0,21296.796165,74520.0,2700.0,21296.796165,4900.0
transverse_column_brace_0015,transverse_column_brace,横向柱间支撑,ZJ8_TRANSVERSE_BRACE,1,L90x90,P2_40000_80000:Z8,alternating-x,74520.0,-2875.0,0.0,74520.0,2875.0,21296.796165,22059.375034
transverse_column_brace_0016,transverse_column_brace,横向柱间支撑,ZJ8_TRANSVERSE_BRACE,1,L90x90,P2_40000_80000:Z8,alternating-x,74520.0,2875.0,0.0,74520.0,-2875.0,21296.796165,22059.375034
column_0071,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z9,alternating-x,77520.0,-2875.0,0.0,77520.0,-2875.0,4293.955015,4293.955015
column_0072,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z9,alternating-x,77520.0,-2875.0,4293.955015,77520.0,-2875.0,8587.910031,4293.955015
column_0073,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z9,alternating-x,77520.0,-2875.0,8587.910031,77520.0,-2875.0,12881.865046,4293.955015
column_0074,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z9,alternating-x,77520.0,-2875.0,12881.865046,77520.0,-2875.0,17175.820061,4293.955015
column_0075,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z9,alternating-x,77520.0,-2875.0,17175.820061,77520.0,-2875.0,21469.775077,4293.955015
column_0076,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z9,alternating-x,77520.0,2875.0,0.0,77520.0,2875.0,4293.955015,4293.955015
column_0077,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z9,alternating-x,77520.0,2875.0,4293.955015,77520.0,2875.0,8587.910031,4293.955015
column_0078,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z9,alternating-x,77520.0,2875.0,8587.910031,77520.0,2875.0,12881.865046,4293.955015
column_0079,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z9,alternating-x,77520.0,2875.0,12881.865046,77520.0,2875.0,17175.820061,4293.955015
column_0080,column,柱子,ZJ8_COLUMN,8,HM-240x240,Z9,alternating-x,77520.0,2875.0,17175.820061,77520.0,2875.0,21469.775077,4293.955015
deck_cross_beam_0009,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_40000_80000:Z9,double-side-cantilever,77520.0,-2200.0,21469.775077,77520.0,2700.0,21469.775077,4900.0
transverse_column_brace_0017,transverse_column_brace,横向柱间支撑,ZJ8_TRANSVERSE_BRACE,1,L90x90,P2_40000_80000:Z9,alternating-x,77520.0,-2875.0,0.0,77520.0,2875.0,21469.775077,22226.419906
transverse_column_brace_0018,transverse_column_brace,横向柱间支撑,ZJ8_TRANSVERSE_BRACE,1,L90x90,P2_40000_80000:Z9,alternating-x,77520.0,2875.0,0.0,77520.0,-2875.0,21469.775077,22226.419906
deck_main_beam_0027,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,39000.0,-2875.0,19248.725851,41931.428571,-2875.0,19417.750959,2936.297491
deck_main_beam_0028,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,41931.428571,-2875.0,19417.750959,44862.857143,-2875.0,19586.776067,2936.297491
deck_main_beam_0029,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,44862.857143,-2875.0,19586.776067,47794.285714,-2875.0,19755.801175,2936.297491
deck_main_beam_0030,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,47794.285714,-2875.0,19755.801175,50725.714286,-2875.0,19924.826283,2936.297491
deck_main_beam_0031,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,50725.714286,-2875.0,19924.826283,53657.142857,-2875.0,20093.851391,2936.297491
deck_main_beam_0032,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,53657.142857,-2875.0,20093.851391,56588.571429,-2875.0,20262.876499,2936.297491
deck_main_beam_0033,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,56588.571429,-2875.0,20262.876499,59520.0,-2875.0,20431.901607,2936.297491
deck_main_beam_0034,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,39000.0,2875.0,19248.725851,41931.428571,2875.0,19417.750959,2936.297491
deck_main_beam_0035,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,41931.428571,2875.0,19417.750959,44862.857143,2875.0,19586.776067,2936.297491
deck_main_beam_0036,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,44862.857143,2875.0,19586.776067,47794.285714,2875.0,19755.801175,2936.297491
deck_main_beam_0037,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,47794.285714,2875.0,19755.801175,50725.714286,2875.0,19924.826283,2936.297491
deck_main_beam_0038,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,50725.714286,2875.0,19924.826283,53657.142857,2875.0,20093.851391,2936.297491
deck_main_beam_0039,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,53657.142857,2875.0,20093.851391,56588.571429,2875.0,20262.876499,2936.297491
deck_main_beam_0040,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_40000_80000:S5_39000_59520,double-side-cantilever,56588.571429,2875.0,20262.876499,59520.0,2875.0,20431.901607,2936.297491
deck_cross_beam_0021,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_40000_80000:S5_39000_59520,double-side-cantilever,41931.428571,-2200.0,19417.750959,41931.428571,2700.0,19417.750959,4900.0
deck_cross_beam_0022,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_40000_80000:S5_39000_59520,double-side-cantilever,44862.857143,-2200.0,19586.776067,44862.857143,2700.0,19586.776067,4900.0
deck_cross_beam_0023,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_40000_80000:S5_39000_59520,double-side-cantilever,47794.285714,-2200.0,19755.801175,47794.285714,2700.0,19755.801175,4900.0
deck_cross_beam_0024,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_40000_80000:S5_39000_59520,double-side-cantilever,50725.714286,-2200.0,19924.826283,50725.714286,2700.0,19924.826283,4900.0
deck_cross_beam_0025,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_40000_80000:S5_39000_59520,double-side-cantilever,53657.142857,-2200.0,20093.851391,53657.142857,2700.0,20093.851391,4900.0
deck_cross_beam_0026,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_40000_80000:S5_39000_59520,double-side-cantilever,56588.571429,-2200.0,20262.876499,56588.571429,2700.0,20262.876499,4900.0
deck_secondary_beam_0027,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,39000.0,-1075.0,19248.725851,41931.428571,-1075.0,19417.750959,2936.297491
deck_secondary_beam_0028,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,41931.428571,-1075.0,19417.750959,44862.857143,-1075.0,19586.776067,2936.297491
deck_secondary_beam_0029,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,44862.857143,-1075.0,19586.776067,47794.285714,-1075.0,19755.801175,2936.297491
deck_secondary_beam_0030,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,47794.285714,-1075.0,19755.801175,50725.714286,-1075.0,19924.826283,2936.297491
deck_secondary_beam_0031,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,50725.714286,-1075.0,19924.826283,53657.142857,-1075.0,20093.851391,2936.297491
deck_secondary_beam_0032,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,53657.142857,-1075.0,20093.851391,56588.571429,-1075.0,20262.876499,2936.297491
deck_secondary_beam_0033,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,56588.571429,-1075.0,20262.876499,59520.0,-1075.0,20431.901607,2936.297491
deck_secondary_beam_0034,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,39000.0,1075.0,19248.725851,41931.428571,1075.0,19417.750959,2936.297491
deck_secondary_beam_0035,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,41931.428571,1075.0,19417.750959,44862.857143,1075.0,19586.776067,2936.297491
deck_secondary_beam_0036,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,44862.857143,1075.0,19586.776067,47794.285714,1075.0,19755.801175,2936.297491
deck_secondary_beam_0037,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,47794.285714,1075.0,19755.801175,50725.714286,1075.0,19924.826283,2936.297491
deck_secondary_beam_0038,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,50725.714286,1075.0,19924.826283,53657.142857,1075.0,20093.851391,2936.297491
deck_secondary_beam_0039,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,53657.142857,1075.0,20093.851391,56588.571429,1075.0,20262.876499,2936.297491
deck_secondary_beam_0040,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,56588.571429,1075.0,20262.876499,59520.0,1075.0,20431.901607,2936.297491
cantilever_edge_beam_0029,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,39000.0,-2200.0,19248.725851,41931.428571,-2200.0,19417.750959,2936.297491
cantilever_edge_beam_0030,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,41931.428571,-2200.0,19417.750959,44862.857143,-2200.0,19586.776067,2936.297491
cantilever_edge_beam_0031,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,44862.857143,-2200.0,19586.776067,47794.285714,-2200.0,19755.801175,2936.297491
cantilever_edge_beam_0032,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,47794.285714,-2200.0,19755.801175,50725.714286,-2200.0,19924.826283,2936.297491
cantilever_edge_beam_0033,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,50725.714286,-2200.0,19924.826283,53657.142857,-2200.0,20093.851391,2936.297491
cantilever_edge_beam_0034,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,53657.142857,-2200.0,20093.851391,56588.571429,-2200.0,20262.876499,2936.297491
cantilever_edge_beam_0035,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,56588.571429,-2200.0,20262.876499,59520.0,-2200.0,20431.901607,2936.297491
cantilever_edge_beam_0036,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,39000.0,2700.0,19248.725851,41931.428571,2700.0,19417.750959,2936.297491
cantilever_edge_beam_0037,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,41931.428571,2700.0,19417.750959,44862.857143,2700.0,19586.776067,2936.297491
cantilever_edge_beam_0038,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,44862.857143,2700.0,19586.776067,47794.285714,2700.0,19755.801175,2936.297491
cantilever_edge_beam_0039,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,47794.285714,2700.0,19755.801175,50725.714286,2700.0,19924.826283,2936.297491
cantilever_edge_beam_0040,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,50725.714286,2700.0,19924.826283,53657.142857,2700.0,20093.851391,2936.297491
cantilever_edge_beam_0041,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,53657.142857,2700.0,20093.851391,56588.571429,2700.0,20262.876499,2936.297491
cantilever_edge_beam_0042,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_40000_80000:S5_39000_59520,double-side-cantilever,56588.571429,2700.0,20262.876499,59520.0,2700.0,20431.901607,2936.297491
platform_brace_0014,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_40000_80000:S5_39000_59520,alternating-x,39000.0,-2875.0,19248.725851,41931.428571,2875.0,19417.750959,6456.341298
platform_brace_0015,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_40000_80000:S5_39000_59520,alternating-x,41931.428571,2875.0,19417.750959,44862.857143,-2875.0,19586.776067,6456.341298
platform_brace_0016,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_40000_80000:S5_39000_59520,alternating-x,44862.857143,-2875.0,19586.776067,47794.285714,2875.0,19755.801175,6456.341298
platform_brace_0017,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_40000_80000:S5_39000_59520,alternating-x,47794.285714,2875.0,19755.801175,50725.714286,-2875.0,19924.826283,6456.341298
platform_brace_0018,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_40000_80000:S5_39000_59520,alternating-x,50725.714286,-2875.0,19924.826283,53657.142857,2875.0,20093.851391,6456.341298
platform_brace_0019,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_40000_80000:S5_39000_59520,alternating-x,53657.142857,2875.0,20093.851391,56588.571429,-2875.0,20262.876499,6456.341298
platform_brace_0020,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_40000_80000:S5_39000_59520,alternating-x,56588.571429,-2875.0,20262.876499,59520.0,2875.0,20431.901607,6456.341298
truss_upper_chord_0002,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,40865.454545,-2875.0,19356.287284,42730.909091,-2875.0,19463.848716,1868.552949
truss_upper_chord_0003,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,42730.909091,-2875.0,19463.848716,44596.363636,-2875.0,19571.410148,1868.552949
truss_upper_chord_0004,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,44596.363636,-2875.0,19571.410148,46461.818182,-2875.0,19678.971581,1868.552949
truss_upper_chord_0005,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,46461.818182,-2875.0,19678.971581,48327.272727,-2875.0,19786.533013,1868.552949
truss_upper_chord_0006,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,48327.272727,-2875.0,19786.533013,50192.727273,-2875.0,19894.094445,1868.552949
truss_upper_chord_0007,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,50192.727273,-2875.0,19894.094445,52058.181818,-2875.0,20001.655878,1868.552949
truss_upper_chord_0008,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,52058.181818,-2875.0,20001.655878,53923.636364,-2875.0,20109.21731,1868.552949
truss_upper_chord_0009,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,53923.636364,-2875.0,20109.21731,55789.090909,-2875.0,20216.778742,1868.552949
truss_upper_chord_0010,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,55789.090909,-2875.0,20216.778742,57654.545455,-2875.0,20324.340175,1868.552949
truss_upper_chord_0011,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,57654.545455,-2875.0,20324.340175,59520.0,-2875.0,20431.901607,1868.552949
truss_lower_chord_0002,truss_lower_chord,桁架下弦,ZJ8_TRUSS_LOWER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,40865.454545,-2875.0,17556.287284,42730.909091,-2875.0,17663.848716,1868.552949
truss_lower_chord_0003,truss_lower_chord,桁架下弦,ZJ8_TRUSS_LOWER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,42730.909091,-2875.0,17663.848716,44596.363636,-2875.0,17771.410148,1868.552949
truss_lower_chord_0004,truss_lower_chord,桁架下弦,ZJ8_TRUSS_LOWER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,44596.363636,-2875.0,17771.410148,46461.818182,-2875.0,17878.971581,1868.552949
truss_lower_chord_0005,truss_lower_chord,桁架下弦,ZJ8_TRUSS_LOWER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,46461.818182,-2875.0,17878.971581,48327.272727,-2875.0,17986.533013,1868.552949
truss_lower_chord_0006,truss_lower_chord,桁架下弦,ZJ8_TRUSS_LOWER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,48327.272727,-2875.0,17986.533013,50192.727273,-2875.0,18094.094445,1868.552949
truss_lower_chord_0007,truss_lower_chord,桁架下弦,ZJ8_TRUSS_LOWER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,50192.727273,-2875.0,18094.094445,52058.181818,-2875.0,18201.655878,1868.552949
truss_lower_chord_0008,truss_lower_chord,桁架下弦,ZJ8_TRUSS_LOWER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,52058.181818,-2875.0,18201.655878,53923.636364,-2875.0,18309.21731,1868.552949
truss_lower_chord_0009,truss_lower_chord,桁架下弦,ZJ8_TRUSS_LOWER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,53923.636364,-2875.0,18309.21731,55789.090909,-2875.0,18416.778742,1868.552949
truss_lower_chord_0010,truss_lower_chord,桁架下弦,ZJ8_TRUSS_LOWER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,55789.090909,-2875.0,18416.778742,57654.545455,-2875.0,18524.340175,1868.552949
truss_lower_chord_0011,truss_lower_chord,桁架下弦,ZJ8_TRUSS_LOWER,5,HN-180x180,P2_40000_80000:S5_39000_59520,warren-with-verticals,57654.545455,-2875.0,18524.340175,59520.0,-2875.0,18631.901607,1868.552949
truss_vertical_0002,truss_vertical,桁架竖腹杆,ZJ8_TRUSS_VERTICAL,5,L90x90,P2_40000_80000:S5_39000_59520,warren-with-verticals,40865.454545,-2875.0,19356.287284,40865.454545,-2875.0,17556.287284,1800.0
truss_vertical_0003,truss_vertical,桁架竖腹杆,ZJ8_TRUSS_VERTICAL,5,L90x90,P2_40000_80000:S5_39000_59520,warren-with-verticals,42730.909091,-2875.0,19463.848716,42730.909091,-2875.0,17663.848716,1800.0
