id,category,role,cad_layer,aci,section,segment,scheme,start_x,start_y,start_z,end_x,end_y,end_z,length
cantilever_edge_beam_0022,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_30000:S3_24000_36000,double-side-cantilever,33000.0,-2200.0,20177.538591,36000.0,-2200.0,20466.405735,3013.875284
cantilever_edge_beam_0025,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_30000:S3_24000_36000,double-side-cantilever,30000.0,2700.0,19888.671446,33000.0,2700.0,20177.538591,3013.875284
cantilever_edge_beam_0026,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P1_0_30000:S3_24000_36000,double-side-cantilever,33000.0,2700.0,20177.538591,36000.0,2700.0,20466.405735,3013.875284
platform_brace_0011,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_30000:S3_24000_36000,alternating-x,30000.0,-2875.0,19888.671446,33000.0,2875.0,20177.538591,6491.990775
platform_brace_0012,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P1_0_30000:S3_24000_36000,alternating-x,33000.0,2875.0,20177.538591,36000.0,-2875.0,20466.405735,6491.990775
deck_main_beam_0025,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S4_36000_39000,double-side-cantilever,36000.0,-2875.0,20466.405735,39000.0,-2875.0,20755.27288,3013.875284
deck_main_beam_0026,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S4_36000_39000,double-side-cantilever,36000.0,2875.0,20466.405735,39000.0,2875.0,20755.27288,3013.875284
deck_secondary_beam_0025,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S4_36000_39000,double-side-cantilever,36000.0,-1075.0,20466.405735,39000.0,-1075.0,20755.27288,3013.875284
deck_secondary_beam_0026,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S4_36000_39000,double-side-cantilever,36000.0,1075.0,20466.405735,39000.0,1075.0,20755.27288,3013.875284
cantilever_edge_beam_0027,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S4_36000_39000,double-side-cantilever,36000.0,-2200.0,20466.405735,39000.0,-2200.0,20755.27288,3013.875284
cantilever_edge_beam_0028,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S4_36000_39000,double-side-cantilever,36000.0,2700.0,20466.405735,39000.0,2700.0,20755.27288,3013.875284
platform_brace_0013,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_30000_60000:S4_36000_39000,alternating-x,36000.0,-2875.0,20466.405735,39000.0,2875.0,20755.27288,6491.990775
longitudinal_support_brace_0001,longitudinal_support_brace,固定支架纵向支撑,ZJ8_LONGITUDINAL_BRACE,1,L90x90,P2_30000_60000:S4_36000_39000,alternating-x,36000.0,-2875.0,0.0,39000.0,-2875.0,20755.27288,20970.964506
longitudinal_support_brace_0002,longitudinal_support_brace,固定支架纵向支撑,ZJ8_LONGITUDINAL_BRACE,1,L90x90,P2_30000_60000:S4_36000_39000,alternating-x,36000.0,2875.0,0.0,39000.0,2875.0,20755.27288,20970.964506
deck_main_beam_0027,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,39000.0,-2875.0,20755.27288,41931.428571,-2875.0,21037.537347,2944.986706
deck_main_beam_0028,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,41931.428571,-2875.0,21037.537347,44862.857143,-2875.0,21319.801814,2944.986706
deck_main_beam_0029,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,44862.857143,-2875.0,21319.801814,47794.285714,-2875.0,21602.066281,2944.986706
deck_main_beam_0030,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,47794.285714,-2875.0,21602.066281,50725.714286,-2875.0,21884.330748,2944.986706
deck_main_beam_0031,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,50725.714286,-2875.0,21884.330748,53657.142857,-2875.0,22166.595215,2944.986706
deck_main_beam_0032,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,53657.142857,-2875.0,22166.595215,56588.571429,-2875.0,22448.859682,2944.986706
deck_main_beam_0033,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,56588.571429,-2875.0,22448.859682,59520.0,-2875.0,22731.124149,2944.986706
deck_main_beam_0034,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,39000.0,2875.0,20755.27288,41931.428571,2875.0,21037.537347,2944.986706
deck_main_beam_0035,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,41931.428571,2875.0,21037.537347,44862.857143,2875.0,21319.801814,2944.986706
deck_main_beam_0036,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,44862.857143,2875.0,21319.801814,47794.285714,2875.0,21602.066281,2944.986706
deck_main_beam_0037,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,47794.285714,2875.0,21602.066281,50725.714286,2875.0,21884.330748,2944.986706
deck_main_beam_0038,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,50725.714286,2875.0,21884.330748,53657.142857,2875.0,22166.595215,2944.986706
deck_main_beam_0039,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,53657.142857,2875.0,22166.595215,56588.571429,2875.0,22448.859682,2944.986706
deck_main_beam_0040,deck_main_beam,平台主梁,ZJ8_DECK_MAIN,4,HM-220x220,P2_30000_60000:S5_39000_59520,double-side-cantilever,56588.571429,2875.0,22448.859682,59520.0,2875.0,22731.124149,2944.986706
deck_cross_beam_0021,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_30000_60000:S5_39000_59520,double-side-cantilever,41931.428571,-2200.0,21037.537347,41931.428571,2700.0,21037.537347,4900.0
deck_cross_beam_0022,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_30000_60000:S5_39000_59520,double-side-cantilever,44862.857143,-2200.0,21319.801814,44862.857143,2700.0,21319.801814,4900.0
deck_cross_beam_0023,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_30000_60000:S5_39000_59520,double-side-cantilever,47794.285714,-2200.0,21602.066281,47794.285714,2700.0,21602.066281,4900.0
deck_cross_beam_0024,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_30000_60000:S5_39000_59520,double-side-cantilever,50725.714286,-2200.0,21884.330748,50725.714286,2700.0,21884.330748,4900.0
deck_cross_beam_0025,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_30000_60000:S5_39000_59520,double-side-cantilever,53657.142857,-2200.0,22166.595215,53657.142857,2700.0,22166.595215,4900.0
deck_cross_beam_0026,deck_cross_beam,横向梁,ZJ8_DECK_CROSS,4,HN-180x180,P2_30000_60000:S5_39000_59520,double-side-cantilever,56588.571429,-2200.0,22448.859682,56588.571429,2700.0,22448.859682,4900.0
deck_secondary_beam_0027,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,39000.0,-1075.0,20755.27288,41931.428571,-1075.0,21037.537347,2944.986706
deck_secondary_beam_0028,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,41931.428571,-1075.0,21037.537347,44862.857143,-1075.0,21319.801814,2944.986706
deck_secondary_beam_0029,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,44862.857143,-1075.0,21319.801814,47794.285714,-1075.0,21602.066281,2944.986706
deck_secondary_beam_0030,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,47794.285714,-1075.0,21602.066281,50725.714286,-1075.0,21884.330748,2944.986706
deck_secondary_beam_0031,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,50725.714286,-1075.0,21884.330748,53657.142857,-1075.0,22166.595215,2944.986706
deck_secondary_beam_0032,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,53657.142857,-1075.0,22166.595215,56588.571429,-1075.0,22448.859682,2944.986706
deck_secondary_beam_0033,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,56588.571429,-1075.0,22448.859682,59520.0,-1075.0,22731.124149,2944.986706
deck_secondary_beam_0034,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,39000.0,1075.0,20755.27288,41931.428571,1075.0,21037.537347,2944.986706
deck_secondary_beam_0035,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,41931.428571,1075.0,21037.537347,44862.857143,1075.0,21319.801814,2944.986706
deck_secondary_beam_0036,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,44862.857143,1075.0,21319.801814,47794.285714,1075.0,21602.066281,2944.986706
deck_secondary_beam_0037,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,47794.285714,1075.0,21602.066281,50725.714286,1075.0,21884.330748,2944.986706
deck_secondary_beam_0038,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,50725.714286,1075.0,21884.330748,53657.142857,1075.0,22166.595215,2944.986706
deck_secondary_beam_0039,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,53657.142857,1075.0,22166.595215,56588.571429,1075.0,22448.859682,2944.986706
deck_secondary_beam_0040,deck_secondary_beam,平台次梁,ZJ8_DECK_SECONDARY,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,56588.571429,1075.0,22448.859682,59520.0,1075.0,22731.124149,2944.986706
cantilever_edge_beam_0029,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,39000.0,-2200.0,20755.27288,41931.428571,-2200.0,21037.537347,2944.986706
cantilever_edge_beam_0030,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,41931.428571,-2200.0,21037.537347,44862.857143,-2200.0,21319.801814,2944.986706
cantilever_edge_beam_0031,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,44862.857143,-2200.0,21319.801814,47794.285714,-2200.0,21602.066281,2944.986706
cantilever_edge_beam_0032,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,47794.285714,-2200.0,21602.066281,50725.714286,-2200.0,21884.330748,2944.986706
cantilever_edge_beam_0033,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,50725.714286,-2200.0,21884.330748,53657.142857,-2200.0,22166.595215,2944.986706
cantilever_edge_beam_0034,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,53657.142857,-2200.0,22166.595215,56588.571429,-2200.0,22448.859682,2944.986706
cantilever_edge_beam_0035,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,56588.571429,-2200.0,22448.859682,59520.0,-2200.0,22731.124149,2944.986706
cantilever_edge_beam_0036,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,39000.0,2700.0,20755.27288,41931.428571,2700.0,21037.537347,2944.986706
cantilever_edge_beam_0037,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,41931.428571,2700.0,21037.537347,44862.857143,2700.0,21319.801814,2944.986706
cantilever_edge_beam_0038,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,44862.857143,2700.0,21319.801814,47794.285714,2700.0,21602.066281,2944.986706
cantilever_edge_beam_0039,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,47794.285714,2700.0,21602.066281,50725.714286,2700.0,21884.330748,2944.986706
cantilever_edge_beam_0040,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,50725.714286,2700.0,21884.330748,53657.142857,2700.0,22166.595215,2944.986706
cantilever_edge_beam_0041,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,53657.142857,2700.0,22166.595215,56588.571429,2700.0,22448.859682,2944.986706
cantilever_edge_beam_0042,cantilever_edge_beam,外挑边梁,ZJ8_CANTILEVER_EDGE,3,HN-120x120,P2_30000_60000:S5_39000_59520,double-side-cantilever,56588.571429,2700.0,22448.859682,59520.0,2700.0,22731.124149,2944.986706
platform_brace_0014,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_30000_60000:S5_39000_59520,alternating-x,39000.0,-2875.0,20755.27288,41931.428571,2875.0,21037.537347,6460.297725
platform_brace_0015,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_30000_60000:S5_39000_59520,alternating-x,41931.428571,2875.0,21037.537347,44862.857143,-2875.0,21319.801814,6460.297725
platform_brace_0016,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_30000_60000:S5_39000_59520,alternating-x,44862.857143,-2875.0,21319.801814,47794.285714,2875.0,21602.066281,6460.297725
platform_brace_0017,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_30000_60000:S5_39000_59520,alternating-x,47794.285714,2875.0,21602.066281,50725.714286,-2875.0,21884.330748,6460.297725
platform_brace_0018,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_30000_60000:S5_39000_59520,alternating-x,50725.714286,-2875.0,21884.330748,53657.142857,2875.0,22166.595215,6460.297725
platform_brace_0019,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_30000_60000:S5_39000_59520,alternating-x,53657.142857,2875.0,22166.595215,56588.571429,-2875.0,22448.859682,6460.297725
platform_brace_0020,platform_brace,平台平面支撑,ZJ8_PLATFORM_BRACE,1,L90x90,P2_30000_60000:S5_39000_59520,alternating-x,56588.571429,-2875.0,22448.859682,59520.0,2875.0,22731.124149,6460.297725
truss_upper_chord_0001,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_30000_60000:S5_39000_59520,warren-with-verticals,39000.0,-2875.0,20755.27288,40865.454545,-2875.0,20934.895722,1874.082449
truss_upper_chord_0002,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_30000_60000:S5_39000_59520,warren-with-verticals,40865.454545,-2875.0,20934.895722,42730.909091,-2875.0,21114.518565,1874.082449
truss_upper_chord_0003,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_30000_60000:S5_39000_59520,warren-with-verticals,42730.909091,-2875.0,21114.518565,44596.363636,-2875.0,21294.141408,1874.082449
truss_upper_chord_0004,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_30000_60000:S5_39000_59520,warren-with-verticals,44596.363636,-2875.0,21294.141408,46461.818182,-2875.0,21473.76425,1874.082449
truss_upper_chord_0005,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_30000_60000:S5_39000_59520,warren-with-verticals,46461.818182,-2875.0,21473.76425,48327.272727,-2875.0,21653.387093,1874.082449
truss_upper_chord_0006,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_30000_60000:S5_39000_59520,warren-with-verticals,48327.272727,-2875.0,21653.387093,50192.727273,-2875.0,21833.009936,1874.082449
truss_upper_chord_0007,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_30000_60000:S5_39000_59520,warren-with-verticals,50192.727273,-2875.0,21833.009936,52058.181818,-2875.0,22012.632778,1874.082449
truss_upper_chord_0008,truss_upper_chord,桁架上弦,ZJ8_TRUSS_UPPER,5,HN-180x180,P2_30000_60000:S5_39000_59520,warren-with-verticals,52058.181818,-2875.0,22012.632778,53923.636364,-2875.0,22192.255621,1874.082449
